TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
55152,Permitted Site,Pittosporum undulatum :: Victorian Box,3938 24th St,1,Sidewalk: Curb side : Cutout,Private,9/21/72 0:00,6,3x3,37.75157209,-122.4305326
95921,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,275 22nd Ave,1,Sidewalk: Curb side : Cutout,Private,7/29/11 0:00,3,3x3,37.78262681,-122.4817805
37204,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1575 32nd Ave,1,Sidewalk: Curb side : Cutout,Private,6/12/98 0:00,2,,37.75782294,-122.4907667
31211,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2740 Pierce St,1,Sidewalk: Curb side : Cutout,Private,4/4/95 0:00,15,,37.79540863,-122.4384493
61281,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1050 Green St,1,Sidewalk: Curb side : Cutout,Private,12/27/83 0:00,11,,37.79864973,-122.4163729
39900,DPW Maintained,Pittosporum undulatum :: Victorian Box,2703 Bush St,1,Sidewalk: Curb side : Cutout,Private,1/25/99 0:00,8,,37.78586248,-122.4420208
44186,DPW Maintained,Prunus serrulata :: Ornamental Cherry,792 Hayes St,1,Sidewalk: Curb side : Cutout,Private,6/21/02 0:00,5,3x3,37.77614355,-122.4293781
13864,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1000 Market St,3,Sidewalk: Curb side : Cutout,DPW,9/28/93 0:00,6,4x4,37.78228581,-122.4103698
105008,Undocumented,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1957 - 1959 15TH ST,,Sidewalk: Curb side : Cutout,Private,2/28/14 0:00,11,3x3,37.76606781,-122.4278871
211675,DPW Maintained,Pittosporum undulatum :: Victorian Box,140 Jules Ave,2,Sidewalk: Curb side : Cutout,Private,4/14/20 0:00,3,Width 4ft,37.72068482,-122.4611707
50020,DPW Maintained,Prunus cerasifera :: Cherry Plum,1208 Bowdoin St,1,Sidewalk: Curb side : Cutout,Private,7/28/03 0:00,4,2.5x4,37.72083178,-122.4085246
65814,DPW Maintained,Pittosporum undulatum :: Victorian Box,90 Palm Ave,1,Sidewalk: Curb side : Cutout,Private,5/1/90 0:00,12,,37.78411625,-122.4578364
13877,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1028X Market St,1,Sidewalk: Curb side : Cutout,DPW,9/22/06 0:00,3,4x4,37.78197332,-122.4108146
225598,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',236 Laussat St,1,Sidewalk: Curb side : Cutout,Private,4/24/86 0:00,16,Width 3ft,37.77158339,-122.4310438
69433,Permitted Site,Prunus cerasifera :: Cherry Plum,617 York St,1,Sidewalk: Curb side : Cutout,Private,7/11/16 0:00,3,3x3,37.76158901,-122.4090443
91884,DPW Maintained,Pittosporum undulatum :: Victorian Box,1000 Irving St,2,Sidewalk: Curb side : Cutout,DPW,12/11/08 0:00,3,3x3,37.7639964,-122.4684871
32000,DPW Maintained,Prunus cerasifera :: Cherry Plum,1100 Brazil Ave,2,Sidewalk: Curb side : Cutout,Private,7/13/95 0:00,4,,37.72035263,-122.4258597
27871,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,1,Sidewalk: Curb side : Cutout,Port,1/31/01 0:00,12,,37.78455562,-122.388309
151570,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1300x Vermont St,2,Side Yard : Cutout,Private,6/22/19 0:00,3,Width 4ft,37.75297236,-122.4034844
57607,DPW Maintained,Pittosporum undulatum :: Victorian Box,316 Connecticut St,1,Sidewalk: Curb side : Cutout,Private,11/12/76 0:00,14,,37.76220016,-122.3975569
49435,DPW Maintained,Ficus retusa nitida :: Banyan Fig,1919 Pierce St,1,Sidewalk: Curb side : Cutout,Private,3/27/03 0:00,8,,37.78791671,-122.4371055
147672,DPW Maintained,Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,467 15th Ave,1,Sidewalk: Curb side : Cutout,Private,6/17/21 0:00,3,Width 4ft,37.7792335,-122.473958
44214,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2296 Vallejo St,1,Sidewalk: Curb side : Cutout,Private,1/2/01 0:00,7,3x3,37.79531629,-122.434932
62823,DPW Maintained,Pittosporum undulatum :: Victorian Box,1477 McAllister St,1,Sidewalk: Curb side : Cutout,Private,7/8/86 0:00,15,,37.77798955,-122.4362097
88155,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',275 05th St,1,Sidewalk: Curb side : Cutout,Private,7/8/08 0:00,15,3x3,37.7806037,-122.4036609
4492,DPW Maintained,Pittosporum undulatum :: Victorian Box,1609 Church St,1,Sidewalk: Curb side : Cutout,DPW,10/1/93 0:00,6,3X3,37.74494764,-122.4266788
91821,DPW Maintained,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2395x Harrison St,2,Sidewalk: Curb side : Cutout,DPW,3/7/07 0:00,3,3x3,37.75913575,-122.4124429
53373,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',475 Sansome St,1,Sidewalk: Curb side : Cutout,Private,3/22/93 0:00,12,,37.79470839,-122.4015549
5975,DPW Maintained,Pittosporum undulatum :: Victorian Box,1550 Eddy St,4,Sidewalk: Curb side : Cutout,Private,3/29/01 0:00,6,3X3,37.78132158,-122.4336536
9522,Permitted Site,Pittosporum undulatum :: Victorian Box,1060 Golden Gate Ave,1,Sidewalk: Curb side : Cutout,Private,3/31/00 0:00,6,3X3,37.78055422,-122.427934
60606,DPW Maintained,Prunus cerasifera :: Cherry Plum,705 Broderick St,1,Sidewalk: Curb side : Cutout,Private,1/17/83 0:00,11,,37.77690711,-122.4399804
87823,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,451 47th Ave,,Sidewalk: Curb side : Cutout,Private,6/5/08 0:00,4,2x3,37.77970109,-122.5084407
20173,DPW Maintained,Pittosporum undulatum :: Victorian Box,1200X Steiner St,2,Sidewalk: Curb side : Cutout,DPW,1/2/91 0:00,6,3X3,37.780523,-122.4337626
23168,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,200X Van Ness Ave,2,Sidewalk: Curb side : Cutout,Private,10/29/18 0:00,3,3X3,37.77751124,-122.4195496
22641,DPW Maintained,Pittosporum undulatum :: Victorian Box,1232 Turk St,1,Sidewalk: Curb side : Cutout,Private,10/17/91 0:00,6,3X3,37.78091101,-122.4294554
29668,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2500 Van Ness Ave,3,Median : Cutout,DPW,12/9/04 0:00,6,,37.79854164,-122.4238886
5958,DPW Maintained,Pittosporum undulatum :: Victorian Box,1499X Eddy St,9,Sidewalk: Curb side : Cutout,DPW,5/15/13 0:00,3,3X3,37.78143572,-122.4316704
44129,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2720 Pierce St,1,Sidewalk: Curb side : Cutout,Private,12/6/00 0:00,7,,37.79512553,-122.4384005
4288,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,4314 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,4/7/95 0:00,3,3X3,37.74719849,-122.4364194
48784,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,268 Onondaga Ave,1,Sidewalk: Curb side : Cutout,Private,10/30/02 0:00,7,,37.72294469,-122.4418276
86098,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2640 24th Ave,1,Sidewalk: Curb side : Cutout,DPW,1/16/07 0:00,3,3x3,37.73828117,-122.4806524
14042,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1275 Market St,2,Sidewalk: Curb side : Cutout,DPW,1/12/12 0:00,3,4X4,37.77759041,-122.4160021
57848,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3441 Washington St,1,Sidewalk: Curb side : Cutout,Private,4/14/77 0:00,10,,37.78959765,-122.4496069
51801,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2829 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,7/12/05 0:00,19,,37.79237123,-122.4418541
13747,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,835 Market St,1,Sidewalk: Curb side : Cutout,DPW,9/28/93 0:00,25,4X4,37.78453189,-122.4071654
102635,DPW Maintained,Pittosporum undulatum :: Victorian Box,2176 Mission St,1,Sidewalk: Curb side : Cutout,Private,2/8/13 0:00,3,5x5,37.76220528,-122.4194426
39084,Permitted Site,Prunus cerasifera :: Cherry Plum,3700 20th St,3,Sidewalk: Curb side : Cutout,Private,11/18/98 0:00,5,,37.7584316,-122.4235637
58783,DPW Maintained,Ficus retusa nitida :: Banyan Fig,500 Hayes St,1,Sidewalk: Curb side : Cutout,Private,8/28/79 0:00,15,3x3,37.77673032,-122.4248139
92403,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1545 35th Ave,1,Sidewalk: Curb side : Cutout,Private,7/29/09 0:00,2,3x3,37.75827629,-122.4940247
39212,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1335 Larkin St,1,Sidewalk: Curb side : Cutout,Private,11/23/98 0:00,10,3x3,37.79041347,-122.4190542
59082,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',750 Cabrillo St,1,Sidewalk: Curb side : Cutout,Private,4/23/80 0:00,16,5x5,37.77529944,-122.4669038
38585,DPW Maintained,Prunus cerasifera :: Cherry Plum,1601 Quesada Ave,3,Sidewalk: Curb side : Cutout,Private,9/17/98 0:00,3,,37.73233296,-122.389855
140450,DPW Maintained,Pittosporum undulatum :: Victorian Box,1499 Eddy St,2,Sidewalk: Curb side : Cutout,DPW,5/6/92 0:00,6,Width 0ft,37.78139447,-122.432077
84132,DPW Maintained,Prunus cerasifera :: Cherry Plum,332 Sawyer St,1,Sidewalk: Curb side : Cutout,Private,6/5/08 0:00,7,3x3,37.71391024,-122.4141534
86214,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2491 24th Ave,1,Sidewalk: Curb side : Cutout,DPW,3/23/15 16:31,3,3x3,37.74114388,-122.481001
64975,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3048 Gough St,1,Sidewalk: Curb side : Cutout,Private,4/3/89 0:00,10,,37.80158352,-122.42789
110025,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2585 Pacific Ave,1,Front Yard : Cutout,Private,3/18/15 0:00,3,,37.79287928,-122.437852
96491,DPW Maintained,Prunus cerasifera :: Cherry Plum,2018 32nd Ave,1,Sidewalk: Curb side : Cutout,Private,5/24/11 0:00,2,,37.74947913,-122.4900425
30487,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',947 Bush St,1,Sidewalk: Curb side : Cutout,Private,9/5/56 0:00,13,,37.78957269,-122.4128154
60559,DPW Maintained,Prunus blireiana :: Flowering Plum,682 35th Ave,1,Sidewalk: Curb side : Cutout,Private,12/9/82 0:00,7,,37.77619665,-122.4951215
27928,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,100 The Embarcadero,22,Sidewalk: Curb side : Cutout,Port,2/1/01 0:00,12,3X3,37.78012688,-122.3895839
12894,DPW Maintained,Prunus cerasifera :: Cherry Plum,255X Larch St,4,Sidewalk: Curb side : Cutout,Private,2/2/90 0:00,3,3X3,37.78231776,-122.42137
51336,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,333 01st St,6,Sidewalk: Curb side : Cutout,Private,1/27/15 0:00,3,,37.78700451,-122.3939636
29974,DPW Maintained,Pittosporum crassifolium :: Karo Tree,500X Junipero Serra Blvd,19,Median : Cutout,DPW,4/1/07 0:00,3,3x3,37.72840656,-122.4721605
83300,DPW Maintained,Pittosporum undulatum :: Victorian Box,2636 McAllister St,1,Sidewalk: Curb side : Cutout,Private,8/4/08 0:00,7,3x3,37.77568728,-122.4554232
14000,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1169 Market St,8,Sidewalk: Curb side : Cutout,DPW,6/16/21 0:00,3,4X4,37.77907632,-122.4140464
6000,DPW Maintained,Pittosporum undulatum :: Victorian Box,1675 Eddy St,10,Sidewalk: Curb side : Cutout,DPW,2/8/93 0:00,12,3X3,37.78064821,-122.4346988
8521,Permitted Site,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1901 Geary Blvd,3,Sidewalk: Curb side : Cutout,Rec/Park,1/30/05 0:00,3,3X3,37.783617,-122.437806
87824,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,451 47th Ave,2,Sidewalk: Curb side : Cutout,Private,6/5/08 0:00,3,2x3,37.77965792,-122.5084279
109407,Undocumented,Prunus serrulata :: Ornamental Cherry,185 BELGRAVE AVE,2,Sidewalk: Curb side : Cutout,Private,6/29/15 0:00,3,3x3,37.75937145,-122.4512996
87178,DPW Maintained,Prunus cerasifera :: Cherry Plum,1850 Rivera St,1,Sidewalk: Curb side : Cutout,Private,1/24/08 0:00,3,3x3,37.74640505,-122.4863237
79557,Permitted Site,Prunus x yedoensis 'Akebono' :: Daybreak Yoshino Cherry,153 Buchanan St,1,Sidewalk: Curb side : Cutout,Private,12/29/14 0:00,3,3x3,37.7711419,-122.4269694
15328,Permitted Site,Pittosporum undulatum :: Victorian Box,1715X Mission St,2,Sidewalk: Curb side : Cutout,Private,8/26/04 0:00,6,3X3,37.76978855,-122.4198278
69408,DPW Maintained,Prunus cerasifera :: Cherry Plum,981 Prague St,1,Sidewalk: Curb side : Cutout,Private,5/9/94 0:00,4,,37.70995745,-122.4364585
39515,Permitted Site,Prunus serrulata :: Ornamental Cherry,62 Vicksburg St,1,Sidewalk: Curb side : Cutout,Private,12/28/98 0:00,2,,37.75383437,-122.4288439
94347,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1160 Battery St,4,Sidewalk: Curb side : Cutout,Private,7/19/10 0:00,14,3x3,37.80180966,-122.4016168
84706,DPW Maintained,Pittosporum tenuifolium :: Tawhiwhi Pittosporum,1314 Hayes St,1,Sidewalk: Curb side : Cutout,Private,6/19/08 0:00,2,3x3,37.77501978,-122.4382131
5621,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1200 Dolores St,1,Sidewalk: Curb side : Cutout,DPW,6/12/97 0:00,12,3X3,37.7500393,-122.4251407
25852,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,800X The Embarcadero,16,Sidewalk: Curb side : Cutout,Port,10/30/95 0:00,6,4X4,37.80227853,-122.4001002
33977,DPW Maintained,Prunus cerasifera :: Cherry Plum,344 17th Ave,1,Sidewalk: Curb side : Cutout,Private,4/21/97 0:00,6,,37.78160547,-122.4761594
180628,DPW Maintained,Pittosporum undulatum :: Victorian Box,339 Cordova St,1,Sidewalk: Curb side : Cutout,Private,10/11/17 11:40,3,Width 8ft,37.71039009,-122.4349568
8452,DPW Maintained,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1850X Geary Blvd,4,Sidewalk: Curb side : Cutout,DPW,1/30/05 0:00,3,3X3,37.78447673,-122.4338172
554,DPW Maintained,Ficus microcarpa :: Chinese Banyan,2912X 24th St,1,Sidewalk: Curb side : Cutout,DPW,6/8/21 11:16,3,3x3,37.7527712,-122.4104068
45563,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3500 Clay St,2,Sidewalk: Curb side : Cutout,Private,7/24/01 0:00,11,,37.78867278,-122.4507119
41773,DPW Maintained,Prunus cerasifera :: Cherry Plum,1045 Mason St,2,Sidewalk: Curb side : Cutout,Private,6/19/00 0:00,5,,37.79326707,-122.4112086
40355,Permitted Site,Ficus nitida :: Laurel Fig,379 TEHAMA ST,9,Sidewalk: Curb side : Cutout,Private,5/17/99 0:00,8,,37.78129638,-122.4040259
113060,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2775 Vallejo St,2,Sidewalk: Curb side : Cutout,Private,9/3/15 0:00,5,3x3,37.79416481,-122.4429124
13913,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1072 Market St,2,Sidewalk: Curb side : Cutout,DPW,5/17/02 0:00,14,4X4,37.78131873,-122.4116354
92086,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,710 Powell St,2,Sidewalk: Curb side : Cutout,Private,6/23/09 0:00,5,3x3,37.79135711,-122.4089578
60908,DPW Maintained,Prunus cerasifera :: Cherry Plum,290 20th Ave,1,Sidewalk: Curb side : Cutout,Private,5/19/83 0:00,11,,37.7826061,-122.4794762
96023,DPW Maintained,Prunus serrulata :: Ornamental Cherry,668 Larkin St,1,Sidewalk: Curb side : Cutout,Private,9/2/11 0:00,1,3x3,37.78397773,-122.417583
64448,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2663 Divisadero St,1,Sidewalk: Curb side : Cutout,Private,6/1/88 0:00,8,,37.79425039,-122.4417676
244033,DPW Maintained,Prunus cerasifera :: Cherry Plum,501X Shrader St,5,Sidewalk: Curb side : Cutout,Private,11/18/99 0:00,8,Width 0ft,37.76984338,-122.4519606
44436,DPW Maintained,Pittosporum crassifolium :: Karo Tree,445 Rolph St,1,Sidewalk: Curb side : Cutout,Private,3/23/01 0:00,5,,37.71250788,-122.4342053
102231,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1285X Castro St,1,Sidewalk: Curb side : Cutout,Private,1/5/12 0:00,5,3x3,37.75143723,-122.4340326
36750,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1625 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,5/26/98 0:00,2,,37.79489603,-122.4220428
8010,DPW Maintained,Pittosporum undulatum :: Victorian Box,430 Fulton St,1,Sidewalk: Curb side : Cutout,DPW,5/7/14 0:00,3,3x3,37.7785884,-122.4251477
55120,Permitted Site,Prunus serrulata :: Ornamental Cherry,112 Woodland Ave,1,Sidewalk: Curb side : Cutout,Private,9/14/72 0:00,15,,37.76227552,-122.4530974
13609,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,555 Market St,7,Sidewalk: Curb side : Cutout,DPW,9/12/93 0:00,30,3X3,37.79002258,-122.4002793
13087,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,710 Lombard St,2,Sidewalk: Curb side : Cutout,DPW,8/19/06 0:00,3,3X3,37.80291245,-122.4132423
162678,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,208 Grafton Ave,1,Sidewalk: Curb side : Cutout,Private,12/17/20 0:00,3,4x6,37.72009069,-122.4553454
86106,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2576 24th Ave,1,Sidewalk: Curb side : Cutout,DPW,1/17/07 0:00,3,3x3,37.73956986,-122.4807429
84726,DPW Maintained,Pittosporum crassifolium :: Karo Tree,20 Cherry St,3,Sidewalk: Curb side : Cutout,Private,4/24/07 0:00,27,,37.78984182,-122.4573536
5149,DPW Maintained,Pittosporum undulatum :: Victorian Box,238 Divisadero St,1,Sidewalk: Curb side : Cutout,DPW,4/9/90 0:00,14,3X3,37.77103683,-122.436878
44032,DPW Maintained,Prunus cerasifera :: Cherry Plum,96 Lafayette St,3,Sidewalk: Curb side : Cutout,Private,2/6/14 0:00,1,3x3,37.77267596,-122.4167585
